rewire_id,text,tokenized_text,true_label,predicted_label,prediction_probability,token_count,avg_token_length
sexism2022_english-13452,i dont care if she doesnt care if she tries to break into my house i will shoot her dead,"[""['break'"", ""'care'"", ""'dead'"", ""'doesnt'"", ""'dont'"", ""'house'"", ""'shoot'"", ""'tries']""]",1,0,0.381593319866044,8,7.0
sexism2022_english-6442,listen im not shaming people for their looks but i am though give an ugly guy a chance he thinks he rules the world i know this is not very christian but her head would look nicely on a spike,"[""['chance'"", ""'christian'"", ""'guy'"", ""'head'"", ""'im'"", ""'know'"", ""'listen'"", ""'look'"", ""'looks'"", ""'nicely'"", ""'people'"", ""'rules'"", ""'shaming'"", ""'thinks'"", ""'ugly'"", ""'world']""]",1,0,0.3950692668003862,16,7.25
sexism2022_english-311,this man deserves to be hailed a hero he looked in the eyes of an ugly four eyed hijab and gave hwr the only respect she deserves blood and death,"[""['blood'"", ""'death'"", ""'deserves'"", ""'eyes'"", ""'gave'"", ""'hero'"", ""'hijab'"", ""'looked'"", ""'man'"", ""'respect'"", ""'ugly']""]",1,0,0.4786494148678625,11,7.181818181818182
sexism2022_english-4921,perform fgm on the two doctors female family members see how they like it old time tribal brutality sharialaw,"[""['doctors'"", ""'family'"", ""'female'"", ""'fgm'"", ""'like'"", ""'members'"", ""'old'"", ""'time']""]",1,0,0.3288628953695139,8,7.25
sexism2022_english-7455,kick the trans in her man eat,"[""['eat'"", ""'kick'"", ""'man'"", ""'trans']""]",1,0,0.4734294944369451,4,6.25
sexism2022_english-18100,dude just kill her i would just take out my kill her on the property thinking it was an intruder sorry if im so cold but the stronger ones win in life,"[""['cold'"", ""'dude'"", ""'im'"", ""'just'"", ""'kill'"", ""'life'"", ""'ones'"", ""'property'"", ""'sorry'"", ""'stronger'"", ""'thinking'"", ""'win']""]",1,0,0.2898689736900567,12,7.0
sexism2022_english-9568,how dare you treat gay people and women as humans shitlord i for one will side with the people honor killing gay people and women its about social justice,"[""['dare'"", ""'gay'"", ""'honor'"", ""'humans'"", ""'justice'"", ""'killing'"", ""'people'"", ""'social'"", ""'treat'"", ""'women']""]",1,0,0.3913890639312219,10,7.6
sexism2022_english-16603,she forgot she was a momcan we burn her too,"[""['burn'"", ""'forgot']""]",1,0,0.2742422917766597,2,8.0
sexism2022_english-13793,i always thought fat activists the philosophy is rife with sexual entitlement were the female version of incels til,"[""['entitlement'"", ""'fat'"", ""'female'"", ""'incels'"", ""'philosophy'"", ""'sexual'"", ""'thought'"", ""'til'"", ""'version']""]",1,0,0.4869211803511776,9,8.777777777777779
sexism2022_english-6974,its always low tier girls too rainbow bowl cut freckles and those horrible glasses,"[""['bowl'"", ""'cut'"", ""'girls'"", ""'glasses'"", ""'horrible'"", ""'low'"", ""'tier']""]",1,0,0.3441243177283775,7,7.142857142857143
sexism2022_english-4108,chads had their fun and fucking destroyed her in bed while beta billy waits his turn and she will deny him sex after marriage and maybe even cheat on him,"[""['bed'"", ""'beta'"", ""'chads'"", ""'cheat'"", ""'deny'"", ""'destroyed'"", ""'fucking'"", ""'fun'"", ""'marriage'"", ""'maybe'"", ""'sex'"", ""'turn']""]",1,0,0.4986573350990185,12,7.166666666666667
sexism2022_english-3163,reeeeee wimminz are ivel,['[]'],1,0,0.2616395300984035,1,2.0
sexism2022_english-455,awalt yes but this sounds more than a cunty wife get to a hospital asap,"[""['asap'"", ""'awalt'"", ""'hospital'"", ""'sounds'"", ""'wife'"", ""'yes']""]",1,0,0.3374429819081583,6,7.333333333333333
sexism2022_english-6198,not an asshole i feel disgusted too were such a pc society that theyve posted photos of the kid when he was little and calling him a girl they are so afraid to have him face the truth about his biology and gender sickening,"[""['afraid'"", ""'asshole'"", ""'biology'"", ""'calling'"", ""'disgusted'"", ""'face'"", ""'feel'"", ""'gender'"", ""'girl'"", ""'kid'"", ""'little'"", ""'pc'"", ""'photos'"", ""'posted'"", ""'sickening'"", ""'society'"", ""'theyve'"", ""'truth']""]",1,0,0.3365003393212174,18,7.888888888888889
sexism2022_english-106,user protest victim woman punched on video talks about assault during berkeley demonstration says she was attacked video doesnt lie beeottch you did the attacking and got your clock cleaned for doing it you piss ant url,"[""['assault'"", ""'attacked'"", ""'attacking'"", ""'did'"", ""'doesnt'"", ""'doing'"", ""'got'"", ""'lie'"", ""'piss'"", ""'protest'"", ""'punched'"", ""'says'"", ""'talks'"", ""'url'"", ""'user'"", ""'victim'"", ""'video'"", ""'woman']""]",1,0,0.234010647158928,18,7.333333333333333
sexism2022_english-10456,she gets a bad rap because its pretty obvious which group she disagrees with if the femnazis hate her she cant be all that bad,"[""['bad'"", ""'gets'"", ""'group'"", ""'hate'"", ""'obvious'"", ""'pretty']""]",1,0,0.2825842933482461,6,7.166666666666667
sexism2022_english-6649,ah i think they mean that kikes subverted and turned our daughters into whores and our sons into soygoyboyz,"[""['ah'"", ""'daughters'"", ""'kikes'"", ""'mean'"", ""'sons'"", ""'think'"", ""'turned'"", ""'whores']""]",1,0,0.4090448990665362,8,7.375
sexism2022_english-18577,how about the unworthy nonvictims of nonrape hell lets just go completely feministapproved the unworthy,"[""['completely'"", ""'hell'"", ""'just'"", ""'lets']""]",1,0,0.4009756637089885,4,8.0
sexism2022_english-14270,it is pretty remarkable to be honest dozens of literally porn star type girls that you can fuck for cheap and people want to get a so badly lol fucking a feels awesome but its still just fucking i agree,"[""['agree'"", ""'awesome'"", ""'badly'"", ""'cheap'"", ""'dozens'"", ""'feels'"", ""'fuck'"", ""'fucking'"", ""'girls'"", ""'honest'"", ""'just'"", ""'literally'"", ""'lol'"", ""'people'"", ""'porn'"", ""'pretty'"", ""'star'"", ""'type'"", ""'want']""]",1,0,0.3724866384158164,19,7.315789473684211
sexism2022_english-13518,hilarity i had sex with a black woman once it was a bizarre sensation it occurred to me perhaps this is what prison sex is like you close your eyes and try to imagine you are having sex with a woman,"[""['bizarre'"", ""'black'"", ""'close'"", ""'eyes'"", ""'having'"", ""'imagine'"", ""'like'"", ""'prison'"", ""'sex'"", ""'try'"", ""'woman']""]",1,0,0.4330548747060486,11,7.181818181818182
sexism2022_english-8225,yes but this person im arguing with is accusing her of actual whoring as in he actually seems to believe some sort of implicit promise of sex existed,"[""['accusing'"", ""'actual'"", ""'actually'"", ""'arguing'"", ""'believe'"", ""'existed'"", ""'im'"", ""'person'"", ""'promise'"", ""'sex'"", ""'sort'"", ""'yes']""]",1,0,0.2317335186314027,12,7.833333333333333
sexism2022_english-4668,either shes a ho or shes not if shes not u got no shot in minutes if she is it dont matter what you say ur golden,"[""['dont'"", ""'golden'"", ""'got'"", ""'ho'"", ""'matter'"", ""'minutes'"", ""'say'"", ""'shes'"", ""'shot'"", ""'ur']""]",1,0,0.4181941967802255,10,6.3
sexism2022_english-7317,when she lists all of her baggage as cutesy attributes on tinder tinderthots part,"[""['tinder']""]",1,0,0.3792580058144254,1,10.0
sexism2022_english-8351,but then who will fuck your mom and little sister,"[""['fuck'"", ""'little'"", ""'mom'"", ""'sister']""]",1,0,0.2047613725832895,4,7.25
sexism2022_english-16079,dude if i was a girl i would be a giga stacy thunderpussy,"[""['dude'"", ""'girl'"", ""'stacy']""]",1,0,0.1853712296193651,3,7.0
sexism2022_english-395,shut your bitchass mouth lady you clog up my gab feed,"[""['feed'"", ""'gab'"", ""'lady'"", ""'mouth'"", ""'shut']""]",1,0,0.434231588444729,5,6.4
sexism2022_english-9124,i started to loose attraction to black women in middle school they just seem to only date hood niggas,"[""['attraction'"", ""'black'"", ""'date'"", ""'hood'"", ""'just'"", ""'loose'"", ""'middle'"", ""'niggas'"", ""'school'"", ""'started'"", ""'women']""]",1,0,0.2526388784168097,11,7.818181818181818
sexism2022_english-10369,some are suggesting it is trans hate to say that women dont have penises surely it is simply a question of anatomical reality url,"[""['dont'"", ""'hate'"", ""'penises'"", ""'question'"", ""'reality'"", ""'say'"", ""'simply'"", ""'suggesting'"", ""'surely'"", ""'trans'"", ""'url'"", ""'women']""]",1,0,0.3226753888742222,12,7.833333333333333
sexism2022_english-7356,the lawyer chick will shoot down the mcdonalds guy every time no matter how he looks thats just the world that we live in agree to disagree i suppose,"[""['agree'"", ""'chick'"", ""'disagree'"", ""'guy'"", ""'just'"", ""'lawyer'"", ""'live'"", ""'looks'"", ""'matter'"", ""'mcdonalds'"", ""'shoot'"", ""'suppose'"", ""'thats'"", ""'time'"", ""'world']""]",1,0,0.2887224155686951,15,7.533333333333333
sexism2022_english-13587,as an eagle scout im less than pleased with all of this if women wanted to destroy the bsa theyve done it,"[""['destroy'"", ""'im'"", ""'theyve'"", ""'wanted'"", ""'women']""]",1,0,0.3749538123500882,5,7.6
sexism2022_english-8892,it will not stop until women are hurt enough by genital mutilation to decide it is a bad thing only then can we move to ban it for boys,"[""['bad'"", ""'ban'"", ""'boys'"", ""'decide'"", ""'genital'"", ""'hurt'"", ""'mutilation'"", ""'stop'"", ""'thing'"", ""'women']""]",1,0,0.4000429809093995,10,7.3
sexism2022_english-7036,government took away all male authority in the home its all female by default,"[""['authority'"", ""'away'"", ""'default'"", ""'female'"", ""'government'"", ""'home'"", ""'male'"", ""'took']""]",1,0,0.4767553340642799,8,8.25
sexism2022_english-12843,clear projection solipsism she knows shes stringing her other guy along so she thinks her bf is also being strung along,"[""['bf'"", ""'clear'"", ""'guy'"", ""'knows'"", ""'shes'"", ""'strung'"", ""'thinks']""]",0,1,0.569248300399497,7,6.714285714285714
sexism2022_english-13680,no you are not even worstyou are non existant for women,"[""['non'"", ""'women']""]",0,1,0.7054833310911361,2,7.0
sexism2022_english-15258,the top right woman is more attractive than the becky imo,"[""['attractive'"", ""'imo'"", ""'right'"", ""'woman']""]",0,1,0.5899372343167616,4,8.25
sexism2022_english-1312,yup the ps vita is filled with games that have girls lose their clothes in battles but none of these dummies play those games so theres no uproar,"[""['clothes'"", ""'filled'"", ""'games'"", ""'girls'"", ""'lose'"", ""'play'"", ""'ps'"", ""'theres'"", ""'yup']""]",0,1,0.6208138426542417,9,6.888888888888889
sexism2022_english-14114,the story read like the young woman had a virgin birth,"[""['birth'"", ""'like'"", ""'read'"", ""'story'"", ""'virgin'"", ""'woman'"", ""'young']""]",0,1,0.5261151494471894,7,7.142857142857143
sexism2022_english-12694,the fact that you legit think i actually dont know that females are human shows me that you are beyond fucking stupid,"[""['actually'"", ""'dont'"", ""'fact'"", ""'females'"", ""'fucking'"", ""'human'"", ""'know'"", ""'legit'"", ""'shows'"", ""'stupid'"", ""'think']""]",0,1,0.6172353179642363,11,7.636363636363637
sexism2022_english-3463,id prefer they all be rounded up and killed any which way man woman child short of that every single one better be deported or republic will fall dc will be burned to ground,"[""['better'"", ""'burned'"", ""'child'"", ""'dc'"", ""'deported'"", ""'fall'"", ""'ground'"", ""'id'"", ""'killed'"", ""'man'"", ""'prefer'"", ""'short'"", ""'single'"", ""'way'"", ""'woman']""]",0,1,0.5194397912246819,15,7.0
sexism2022_english-6128,the whole point of mgtow is men are going their own waywhich doesnt mean weve changed from desiring women to desiring men it just means we dont allow women to decide what it is to be a man or to be the main focal point of our lives,"[""['allow'"", ""'changed'"", ""'decide'"", ""'doesnt'"", ""'dont'"", ""'going'"", ""'just'"", ""'lives'"", ""'main'"", ""'man'"", ""'mean'"", ""'means'"", ""'men'"", ""'mgtow'"", ""'point'"", ""'weve'"", ""'women']""]",0,1,0.7607515712716312,17,6.823529411764706
sexism2022_english-11339,they caught those guys young thats it men get picky with age also just like there are desperate women there are desperate men,"[""['age'"", ""'caught'"", ""'desperate'"", ""'guys'"", ""'just'"", ""'like'"", ""'men'"", ""'thats'"", ""'women'"", ""'young']""]",0,1,0.7742724856014112,10,7.0
sexism2022_english-12316,this reminds me of the one where a woman is unable to figure out how to put a lock and chain on a gate to lock it she keeps expounding on how she can just lift it off the top then the guy puts the chain inside the metal gate instead of just on top,"[""['figure'"", ""'guy'"", ""'inside'"", ""'instead'"", ""'just'"", ""'keeps'"", ""'lift'"", ""'lock'"", ""'puts'"", ""'reminds'"", ""'unable'"", ""'woman']""]",0,1,0.5026529546390996,12,7.25
sexism2022_english-17180,what a stupid strawman argument nobody expects you to get up for women only for pregnant women women carrying a child old people and disabled people dont get worked up about imaginary injustice,"[""['argument'"", ""'carrying'"", ""'child'"", ""'disabled'"", ""'dont'"", ""'imaginary'"", ""'injustice'"", ""'old'"", ""'people'"", ""'pregnant'"", ""'stupid'"", ""'women'"", ""'worked']""]",0,1,0.6313414127708709,13,8.692307692307692
sexism2022_english-11885,women should be the first test group no they dont think that women should be the first test group they think that female criminals should not go to jail,"[""['criminals'"", ""'dont'"", ""'female'"", ""'group'"", ""'jail'"", ""'test'"", ""'think'"", ""'women']""]",0,1,0.6845583764816828,8,7.5
sexism2022_english-19714,those women are their own not yours you sexist pig,"[""['pig'"", ""'sexist'"", ""'women']""]",0,1,0.6584160233000559,3,7.333333333333333
sexism2022_english-19820,no its not so many women fake being lesbian in its becoming a meme than when a male model type guy comes along she is suddenly straight again,"[""['comes'"", ""'fake'"", ""'guy'"", ""'lesbian'"", ""'male'"", ""'meme'"", ""'model'"", ""'straight'"", ""'suddenly'"", ""'type'"", ""'women']""]",0,1,0.5448401351726153,11,7.363636363636363
sexism2022_english-13552,my problem with white supremacy is that the majority whites in europe with their higher average iq still make stupid ass decisions,"[""['ass'"", ""'average'"", ""'decisions'"", ""'europe'"", ""'higher'"", ""'iq'"", ""'majority'"", ""'make'"", ""'problem'"", ""'stupid'"", ""'supremacy'"", ""'white'"", ""'whites']""]",0,1,0.5902860036204072,13,8.153846153846153
sexism2022_english-14075,this is great they include both genders and adoptions honestly men will most likely not take advantage nearly as much as women however this is a huge step forward,"[""['advantage'"", ""'forward'"", ""'genders'"", ""'great'"", ""'honestly'"", ""'huge'"", ""'include'"", ""'likely'"", ""'men'"", ""'nearly'"", ""'step'"", ""'women']""]",0,1,0.5459538278690617,12,8.083333333333334
sexism2022_english-14986,just stand there shut up weinstein spanked himself into a potted plant in front of woman who declined his advances if i ever see a pussy hat ever again url,"[""['hat'"", ""'just'"", ""'plant'"", ""'pussy'"", ""'shut'"", ""'stand'"", ""'url'"", ""'weinstein'"", ""'woman']""]",0,1,0.8357610691810841,9,7.0
sexism2022_english-12642,not my point my point is the average woman puts more effort than the average man i can walk outside and see plain as day more women that care about their appearance,"[""['appearance'"", ""'average'"", ""'care'"", ""'day'"", ""'effort'"", ""'man'"", ""'outside'"", ""'plain'"", ""'point'"", ""'puts'"", ""'walk'"", ""'woman'"", ""'women']""]",0,1,0.8186705741791543,13,7.384615384615385
sexism2022_english-10716,girls do this to their besties,"[""['girls']""]",0,1,0.5165326331949663,1,9.0
sexism2022_english-15987,yeah fuck you if you dont drive and give her money theyre so trash,"[""['dont'"", ""'drive'"", ""'fuck'"", ""'money'"", ""'theyre'"", ""'trash'"", ""'yeah']""]",0,1,0.5289828749665797,7,7.0
sexism2022_english-19634,but a normal woman is not expecting you to lay out months salary define normal,"[""['define'"", ""'expecting'"", ""'lay'"", ""'months'"", ""'normal'"", ""'woman']""]",0,1,0.5062335336615025,6,8.166666666666666
sexism2022_english-12908,i would think so too but man there are so many nurses that are female in the field and many more being trained and at college,"[""['college'"", ""'female'"", ""'field'"", ""'man'"", ""'think'"", ""'trained']""]",0,1,0.5737487514693087,6,7.833333333333333
sexism2022_english-17427,shes a pile of shit herself who knows if she isnt just trying to save her own ass,"[""['ass'"", ""'isnt'"", ""'just'"", ""'knows'"", ""'pile'"", ""'save'"", ""'shes'"", ""'shit'"", ""'trying']""]",0,1,0.602090285656499,9,6.444444444444445
sexism2022_english-1655,stop lying the dude is ugly too those eyes and lips shouldnt be on a fucking man these belong to a woman even if hes pulling a weird face pretty sure hed still look like a soyboy with a straight face,"[""['belong'"", ""'dude'"", ""'eyes'"", ""'face'"", ""'fucking'"", ""'hed'"", ""'hes'"", ""'like'"", ""'lips'"", ""'look'"", ""'lying'"", ""'man'"", ""'pretty'"", ""'pulling'"", ""'shouldnt'"", ""'soyboy'"", ""'stop'"", ""'straight'"", ""'sure'"", ""'ugly'"", ""'weird'"", ""'woman']""]",0,1,0.5178145795015242,22,7.0
sexism2022_english-6022,your name is literally sad eurasian guydo you cry as you jack off to black women asian men porn because a slave girl is the best you can hope for if youre gangsta enough lmao,"[""['asian'"", ""'best'"", ""'black'"", ""'girl'"", ""'hope'"", ""'jack'"", ""'literally'"", ""'lmao'"", ""'men'"", ""'porn'"", ""'sad'"", ""'slave'"", ""'women'"", ""'youre']""]",0,1,0.6395183061557467,14,6.714285714285714
sexism2022_english-14762,i dont know whats more disturbing the fact that these women may have hiv or that icelandic women voluntarily slept with a subhuman rapeugee that blue head covering needs some ringed yellow stars to give it a fitting eu touch,"[""['blue'"", ""'covering'"", ""'disturbing'"", ""'dont'"", ""'eu'"", ""'fact'"", ""'head'"", ""'hiv'"", ""'know'"", ""'needs'"", ""'slept'"", ""'stars'"", ""'subhuman'"", ""'touch'"", ""'whats'"", ""'women']""]",0,1,0.5550561559972621,16,7.1875
sexism2022_english-12408,men like myself need them because our moms fucked us up so badly,"[""['badly'"", ""'fucked'"", ""'like'"", ""'men'"", ""'moms'"", ""'need']""]",0,1,0.6467354140114816,6,6.666666666666667
sexism2022_english-2979,never spoil anyone not only women otherwise you end up creating spoiledbrats who care nothing about you,"[""['care'"", ""'creating'"", ""'end'"", ""'women']""]",0,1,0.7157118347349801,4,7.5
sexism2022_english-6452,top female scientists xb otherwise known as scientists,"[""['female'"", ""'known'"", ""'xb']""]",0,1,0.7233475122999191,3,7.0
sexism2022_english-19307,we have to go out like a beta from suicide at age while chad and women get to live a happy life till,"[""['age'"", ""'beta'"", ""'chad'"", ""'happy'"", ""'life'"", ""'like'"", ""'live'"", ""'suicide'"", ""'till'"", ""'women']""]",0,1,0.818203482243016,10,6.6
sexism2022_english-1943,and incels naturally assume all women have slept with dudes even ugly women if you tell them a number lower than that youre obviously lying because logic and reasons,"[""['assume'"", ""'dudes'"", ""'incels'"", ""'logic'"", ""'lower'"", ""'lying'"", ""'naturally'"", ""'number'"", ""'obviously'"", ""'reasons'"", ""'slept'"", ""'tell'"", ""'ugly'"", ""'women'"", ""'youre']""]",0,1,0.7294459858925514,15,7.866666666666666
sexism2022_english-3052,women are attracted by the same thing whether its male or female id say im no expert on the question but that seems like common sense to me do your homework watch youtube videos about how to pick up girls,"[""['attracted'"", ""'common'"", ""'expert'"", ""'female'"", ""'girls'"", ""'id'"", ""'im'"", ""'like'"", ""'male'"", ""'pick'"", ""'question'"", ""'say'"", ""'sense'"", ""'thing'"", ""'videos'"", ""'watch'"", ""'women'"", ""'youtube']""]",0,1,0.6420726242073819,18,7.222222222222222
sexism2022_english-10347,thats pretty much all females,"[""['females'"", ""'pretty'"", ""'thats']""]",0,1,0.7756318833835777,3,8.666666666666666
sexism2022_english-15559,and constantly by cat girls my man,"[""['cat'"", ""'constantly'"", ""'girls'"", ""'man']""]",0,1,0.5089722768104422,4,7.75
sexism2022_english-9992,i see it differently with hypergamy dialed up to eleven women will only date elevens as a consequence most men will be discouraged creating a lot of discouraged women,"[""['creating'"", ""'date'"", ""'differently'"", ""'hypergamy'"", ""'lot'"", ""'men'"", ""'women']""]",0,1,0.8430969876817985,7,8.428571428571429
sexism2022_english-3270,year old women would never want to have sex or get turned on by the idea of having sex with a year old thats a lie,"[""['having'"", ""'idea'"", ""'lie'"", ""'old'"", ""'sex'"", ""'thats'"", ""'turned'"", ""'want'"", ""'women'"", ""'year']""]",0,1,0.6067592091863525,10,6.5
sexism2022_english-14697,yeah man as long as you dont desire female validation you can be mgtow,"[""['desire'"", ""'dont'"", ""'female'"", ""'long'"", ""'man'"", ""'mgtow'"", ""'validation'"", ""'yeah']""]",0,1,0.5897052303564615,8,7.5
sexism2022_english-12763,i dont hate women i dont love them either i understand how they work and im indifferent towards them they have no bearing on my life,"[""['dont'"", ""'hate'"", ""'im'"", ""'life'"", ""'love'"", ""'understand'"", ""'women'"", ""'work']""]",0,1,0.6295941755049764,8,6.875
sexism2022_english-1430,unfortunately losers trying to cope is the dominant population of mgtow i get that the philosophy was meant to encourage men along personal growth but the majority just use it as a venue to complain about and scapegoat women,"[""['complain'"", ""'cope'"", ""'dominant'"", ""'encourage'"", ""'growth'"", ""'just'"", ""'losers'"", ""'majority'"", ""'meant'"", ""'men'"", ""'mgtow'"", ""'personal'"", ""'philosophy'"", ""'population'"", ""'trying'"", ""'unfortunately'"", ""'use'"", ""'venue'"", ""'women']""]",0,1,0.5207556047196081,19,8.736842105263158
sexism2022_english-11403,i usually look for guys but i wont reject the right girl or tbh anyone,"[""['girl'"", ""'guys'"", ""'look'"", ""'reject'"", ""'right'"", ""'tbh'"", ""'usually'"", ""'wont']""]",0,1,0.5841885901431073,8,6.875
sexism2022_english-18953,incel trying to pretend he thinks sex is about pleasing a woman amusing not like has has to worry exactly zero chance of him charming and looksmaxing wtf anyone ever,"[""['chance'"", ""'charming'"", ""'exactly'"", ""'incel'"", ""'like'"", ""'pretend'"", ""'sex'"", ""'thinks'"", ""'trying'"", ""'woman'"", ""'worry'"", ""'wtf'"", ""'zero']""]",0,1,0.5132758335516601,13,7.461538461538462
sexism2022_english-11188,nah women live life without a care,"[""['care'"", ""'life'"", ""'live'"", ""'nah'"", ""'women']""]",0,1,0.7728852763500212,5,6.4
sexism2022_english-14864,really he seems mgtow with women never married probably has good money bet he fucks escorts all day in la hot fake titty escorts probably does that all day and sells this sjw shit for ratings,"[""['bet'"", ""'day'"", ""'does'"", ""'fake'"", ""'fucks'"", ""'good'"", ""'hot'"", ""'la'"", ""'married'"", ""'mgtow'"", ""'money'"", ""'probably'"", ""'really'"", ""'shit'"", ""'sjw'"", ""'women']""]",0,1,0.5952113592038761,16,6.5625
sexism2022_english-15863,i hate women sometimes,"[""['hate'"", ""'women']""]",0,1,0.8556070496504675,2,7.5
sexism2022_english-6015,you seem to remember a women,"[""['remember'"", ""'women']""]",0,1,0.7918945132141463,2,9.5
sexism2022_english-12293,youre not gonna convert anyone a better post would be blacks typically commit more violent crime white women have the right to receive this information and should seriously consider this risk when looking for boyfriends,"[""['better'"", ""'blacks'"", ""'boyfriends'"", ""'commit'"", ""'consider'"", ""'convert'"", ""'crime'"", ""'gonna'"", ""'information'"", ""'looking'"", ""'post'"", ""'right'"", ""'risk'"", ""'seriously'"", ""'typically'"", ""'violent'"", ""'white'"", ""'women'"", ""'youre']""]",0,1,0.5609506365851518,19,8.631578947368421
sexism2022_english-10121,be careful with the girls most of them who are willing to do the pump and dump are borderline they can be of a relatively mild version but if encounter a strange one just get away and dont forget to make a video,"[""['away'"", ""'borderline'"", ""'careful'"", ""'dont'"", ""'dump'"", ""'forget'"", ""'girls'"", ""'just'"", ""'make'"", ""'pump'"", ""'strange'"", ""'version'"", ""'video'"", ""'willing']""]",0,1,0.5355062049646524,14,7.714285714285714
sexism2022_english-18236,wholesome but i dont buy this in my experience men would happily throw each other under the bus at the slightest sign of weakness especially if theres a female around,"[""['bus'"", ""'buy'"", ""'dont'"", ""'especially'"", ""'experience'"", ""'female'"", ""'happily'"", ""'men'"", ""'sign'"", ""'slightest'"", ""'theres'"", ""'throw'"", ""'weakness'"", ""'wholesome']""]",0,1,0.5029792896304787,14,8.357142857142858
sexism2022_english-18409,part of the belief of rape culture is that woman cant rape and cant be raped its a sad truth that people follow this belief so closely,"[""['belief'"", ""'culture'"", ""'follow'"", ""'people'"", ""'rape'"", ""'raped'"", ""'sad'"", ""'truth'"", ""'woman']""]",0,1,0.6035256173492488,9,7.444444444444445
sexism2022_english-4171,i thought it was guys talking to women in public youre very slow maybe stop shoving the dildos and butt plugs up yourself for a few days and shove some knowledge in that hollow space of a skull you have,"[""['butt'"", ""'days'"", ""'guys'"", ""'knowledge'"", ""'maybe'"", ""'public'"", ""'shove'"", ""'skull'"", ""'slow'"", ""'space'"", ""'stop'"", ""'talking'"", ""'thought'"", ""'women'"", ""'youre']""]",0,1,0.5562446967559467,15,7.4
sexism2022_english-11173,of course not dear and now men are using the exact same argument since men are by far more often murdered than women i have no obligation to put myself in harms way to help a stranger because she has a vagina,"[""['argument'"", ""'course'"", ""'dear'"", ""'exact'"", ""'far'"", ""'help'"", ""'men'"", ""'murdered'"", ""'stranger'"", ""'using'"", ""'vagina'"", ""'way'"", ""'women']""]",0,1,0.7048073420535863,13,7.384615384615385
sexism2022_english-9195,men are funnier than womento some other men xb,"[""['men'"", ""'xb']""]",0,1,0.7992222518675499,2,5.5
sexism2022_english-7354,you mean women arent masturbating to pictures of men doing the dishes,"[""['arent'"", ""'doing'"", ""'masturbating'"", ""'mean'"", ""'men'"", ""'pictures'"", ""'women']""]",0,1,0.5502835021879756,7,8.285714285714286
sexism2022_english-7744,user he will fight for women because theyre hot is this satire i honestly cannot tell,"[""['fight'"", ""'honestly'"", ""'hot'"", ""'tell'"", ""'theyre'"", ""'user'"", ""'women']""]",0,1,0.6015985868833835,7,7.285714285714286
sexism2022_english-16687,this is the most unrealistic part of the movie autumn shows up and he gets to start over as if karma was rewarding his obsessive behavior by giving him another hot girl,"[""['behavior'"", ""'gets'"", ""'girl'"", ""'giving'"", ""'hot'"", ""'karma'"", ""'movie'"", ""'shows'"", ""'start'"", ""'unrealistic']""]",0,1,0.5051171182785679,10,7.8
sexism2022_english-7896,dont forget that she probably infected him with aids,"[""['aids'"", ""'dont'"", ""'forget'"", ""'probably']""]",0,1,0.6128207004773408,4,8.0
sexism2022_english-14428,people who kick babies do not belong in western civilization people who kick babies black welfare moms refugees drug addicts pedophiles sociopaths satanists abortionists chimps,"[""['babies'"", ""'belong'"", ""'black'"", ""'civilization'"", ""'drug'"", ""'kick'"", ""'moms'"", ""'pedophiles'"", ""'people'"", ""'refugees'"", ""'welfare'"", ""'western']""]",1,0,0.4061455060597234,12,8.75
sexism2022_english-16987,obviously she hates she has nothing else she is a man after all yaknow all feministy an shit,"[""['hates'"", ""'man'"", ""'obviously'"", ""'shit']""]",1,0,0.3580418119092442,4,7.75
sexism2022_english-10379,you say youre a mgtow why in the hell did you agree to this she made her damn bed bet your ass she would have never done the same for you if you were in her situation,"[""['agree'"", ""'ass'"", ""'bed'"", ""'bet'"", ""'damn'"", ""'did'"", ""'hell'"", ""'mgtow'"", ""'say'"", ""'situation'"", ""'youre']""]",1,0,0.2034152601708614,11,6.454545454545454
sexism2022_english-19953,of course ive seen a lot of good samaritans including myself and friends beings thrown in courtjail or beings sued by frustrated women i would never help a woman again if nobody else around to back me up,"[""['beings'"", ""'course'"", ""'friends'"", ""'frustrated'"", ""'good'"", ""'help'"", ""'including'"", ""'ive'"", ""'lot'"", ""'seen'"", ""'sued'"", ""'thrown'"", ""'woman'"", ""'women']""]",1,0,0.2782792883353603,14,7.571428571428571
sexism2022_english-1131,its all about money and status my friend if you have neither youll never get anywhere with any woman ask autistic men not the lucky guys in stemwellpaid careers how this works,"[""['ask'"", ""'autistic'"", ""'friend'"", ""'guys'"", ""'lucky'"", ""'men'"", ""'money'"", ""'status'"", ""'woman'"", ""'works'"", ""'youll']""]",1,0,0.4208315088677846,11,7.181818181818182
sexism2022_english-4081,but what he said towards the end in the car about the jewish witch was spot on and i think i broke a rib laughing so much,"[""['broke'"", ""'car'"", ""'end'"", ""'jewish'"", ""'laughing'"", ""'said'"", ""'spot'"", ""'think'"", ""'witch']""]",1,0,0.359275794790628,9,7.0
sexism2022_english-8095,good shit man self respect goes a long way you know what you want and its not your job to compromise,"[""['goes'"", ""'good'"", ""'job'"", ""'know'"", ""'long'"", ""'man'"", ""'respect'"", ""'self'"", ""'shit'"", ""'want'"", ""'way']""]",0,1,0.6338493325722155,11,6.181818181818182
sexism2022_english-13931,and the beat goes on,"[""['beat'"", ""'goes']""]",0,1,0.534895356453175,2,7.0
